,tconst,year,genres,averagerating,numvotes,title,studio,foreign_gross,release_date,budgets,world_gross,domestic_gross,rating,director,writer,theater_date
1221,,,Action and Adventure|Animation|Comedy|Kids and Family,,,,Sony Pictures/TriStar Pictures,,,,"42,194,060",,PG,Jorge Blanco,Joe Stillman,"Nov 20, 2009"
1222,,,Action and Adventure|Drama,,,,MGM,,,,,,PG,Sylvester Stallone,Sylvester Stallone,"May 28, 1982"
1223,,,Drama|Special Interest,,,,,,,,,,NR,Roberto Sanchez Santos,,
1224,,,Horror,,,,,,,,,,NR,Terence Fisher,Anthony Hinds|Jimmy Sangster,"Jan 12, 1966"
1225,,,Comedy|Horror,,,,,,,,,,PG-13,Barry Sonnenfeld,Paul Rudnick,"Nov 19, 1993"
1226,,,Classics|Drama,,,,,,,,,,R,Fred Haines,Fred Haines,
1227,,,Drama,,,,,,,,,,PG,Timothy Hutton,Karen Janszen,"Sep 11, 1998"
1228,,,Drama,,,,Aspiration Media,,,,"347,321",,PG-13,Stephen Bradley,Stephen Bradley,"May 8, 2015"
1229,,,Art House and International|Drama,,,,,,,,,,G,Yasujiro Ozu,,"Nov 3, 1953"
1230,,,Action and Adventure|Mystery and Suspense,,,,,,,,,,R,Abel Ferrara,Alan Sharp|Elmore Leonard|James Borrelli,"Apr 1, 1989"
1231,,,Drama|Romance,,,,,,,,,,PG-13,Don Roos,Don Roos,"Nov 17, 2000"
1232,,,Comedy,,,,,,,,,,NR,Sam Hoffman,Sam Hoffman,
1233,,,Action and Adventure|Comedy|Drama|Mystery and Suspense,,,,,,,,,,R,Damon Dash|David Daniel,Damon Dash|Charlie Murphy|Terrence Mosley,"Jan 1, 2002"
1234,,,Comedy|Musical and Performing Arts,,,,,,,,,,NR,Roy Del Ruth,Harry Clork|Dorothy Kingsley|Jerome Kern|Jack McGowan|Harry Clark|Oscar Hammerstein II,
1235,,,Comedy|Kids and Family|Television,,,,,,,,,,R,Blair Treu,Kent Pierce,"Jul 20, 2007"
1236,,,Comedy|Drama,,,,Sony Pictures Home Entertainment,,,,,,PG-13,Diane Keaton,Nora Ephron|Delia Ephron,"Feb 18, 2000"
1237,,,Comedy|Drama|Musical and Performing Arts,,,,Focus Features,,,,"7,366,736",,R,Ang Lee,James Schamus,"Aug 28, 2009"
1238,,,Action and Adventure|Art House and International,,,,Kino International,,,,,,R,Katsuhito Ishii,,"Apr 16, 2003"
1239,,,Art House and International|Drama,,,,,,,,,,NR,Dan Verete,Danny Verete,"Mar 15, 2002"
1240,,,Classics|Comedy|Romance,,,,,,,,,,NR,George Stevens,,"Jan 19, 1942"
1241,,,Action and Adventure|Drama|Mystery and Suspense,,,,,,,,,,NR,Manfred Kohler,,
1242,,,Action and Adventure|Classics|Horror,,,,,,,,,,PG,Bob Kelljan,Joan Torres|Raymond Koenig|Maurice Jules,"Jun 27, 1973"
1243,,,Action and Adventure|Classics|Western|Romance,,,,,,,,,,NR,Tom Gries,Tom Gries,"Apr 10, 1968"
1244,,,Classics|Drama,,,,Criterion Collection,,,,,,G,Jules Dassin,Richard Brooks,"Jan 1, 1947"
1245,,,Action and Adventure|Science Fiction and Fantasy,,,,,,,,,,PG-13,Adam Silver|Ben Hayflick,Ben Hayflick|Adam Silver,"May 25, 2010"
1246,,,Comedy|Drama,,,,,,,,,,PG,Matt Clark,Hugh Leonard,
1247,,,Drama,,,,,,,,,,R,Gregory Nava,Anna Thomas|Gregory Nava,"May 3, 1995"
1248,,,Classics|Drama,,,,,,,,,,PG,Richard Brooks,Richard Brooks,"Jul 7, 1960"
1249,,,Drama,,,,20th Century Fox,,,,,,PG-13,Greg Berlanti,Isaac Aptaker|Elizabeth Berger,"Mar 16, 2018"
1250,,,Art House and International|Comedy|Drama,,,,,,,,,,R,Jonathan Demme,,"Oct 22, 1986"
1251,,,Classics|Drama,,,,,,,,,,PG,Elia Kazan,Tennessee Williams|Oscar Saul,"Sep 19, 1951"
1252,,,Comedy|Drama|Mystery and Suspense,,,,USA Films,,,,,,R,,,"Sep 20, 2002"
1253,,,Action and Adventure,,,,,,,,,,PG-13,Roger Donaldson,Leslie Bohem,"Feb 7, 1997"
1254,,,Drama,,,,Universal Pictures,,,,,,R,Steven Spielberg,Steven Zaillian,"Dec 15, 1993"
1255,,,Comedy|Drama,,,,Corridor,,,,,,NR,Tom Barman,Tom Barman,
1256,,,Comedy|Science Fiction and Fantasy,,,,,,,,,,NR,Sidney Miller,,
1257,,,Horror,,,,,,,,,,PG,Arthur Hiller,Steve Shagan|Bud Shrake|Martin Cruz Smith,
1258,,,Action and Adventure|Art House and International|Drama|Kids and Family|Science Fiction and Fantasy,,,,,,,,,,PG,Vladimir Grammatikov,William Aldridge,"Jul 1, 1987"
1259,,,Action and Adventure|Drama|Mystery and Suspense,,,,,,,,,,PG,Tony Maylam,Tony Maylam|John Bailey,
1260,,,Comedy,,,,Phase 4 Films,,,,,,R,Barry Battles,Barry Battles|Griffin Hood,"Jan 11, 2013"
1261,,,Drama|Musical and Performing Arts,,,,Sony Pictures,,,,"8,134,217",,R,Darnell Martin,Darnell Martin,"Dec 5, 2008"
1262,,,Classics|Drama|Mystery and Suspense,,,,,,,,,,NR,Jack Bernhard,,"Jul 24, 1948"
1263,,,Comedy|Science Fiction and Fantasy,,,,,,,,,,R,William Sachs,William Sachs,"Jun 6, 1980"
1264,,,Action and Adventure|Art House and International|Science Fiction and Fantasy,,,,,,,,,,NR,Sarik Andreasyan,Andrey Gavrilov,
1265,,,Art House and International|Comedy,,,,,,,,,,PG-13,Georges Lautner,,
1266,,,Art House and International|Drama,,,,,,,,,,PG,Bernardo Bertolucci,Bernardo Bertolucci,"Feb 12, 1982"
1267,,,Art House and International|Drama,,,,Goldwyn Films,,,,,,R,,,"Jan 16, 1998"
1268,,,Action and Adventure|Drama|Mystery and Suspense,,,,Sony Pictures Releasing,,,,"72,266,306",,PG-13,Pete Travis,,"Feb 20, 2008"
1269,,,Mystery and Suspense|Science Fiction and Fantasy,,,,20th Century Fox,,,,,,PG-13,Jennifer Yuh Nelson,Chad Hodge,"Aug 3, 2018"
1270,,,Classics|Drama|Musical and Performing Arts|Mystery and Suspense,,,,,,,,,,NR,Jack Webb,,"Jul 31, 1955"
1271,,,Art House and International|Comedy|Drama,,,,,,,,,,NR,Ettore Scola,,
1272,,,Comedy,,,,,,,,,,R,Gerald Thomas,Dave Freeman,
1273,,,Documentary|Musical and Performing Arts,,,,Variance Films,,,,"419,361",,NR,Dave Grohl,Mark Monroe,"Feb 1, 2013"
1274,,,Comedy,,,,,,,,,,PG-13,Mel Smith,Robin Driscoll|Richard Curtis|Rowan Atkinson,"Nov 7, 1997"
1275,,,Action and Adventure|Classics|Drama|Western,,,,,,,,,,NR,William Witney,,"Dec 29, 1948"
1276,,,Art House and International|Drama,,,,MGM/UA,,,,"1,341,151",,PG,Bruce Beresford,Paul Pender,"Dec 13, 2002"
1277,,,Action and Adventure|Drama,,,,Twentieth Century Fox Home Entertainment,,,,,,PG-13,,Sylvester Stallone,"Nov 16, 1990"
1278,,,Drama|Science Fiction and Fantasy,,,,,,,,,,PG,,Robert Bailey,
1279,,,Comedy,,,,Paramount Pictures,,,,"2,839,456",,PG-13,,,"Jun 29, 2001"
1280,,,Action and Adventure|Mystery and Suspense,,,,Universal Pictures,,,,"121,500,000",,PG-13,Doug Liman,Tony Gilroy|William Blake Herron,"Jun 14, 2002"
1281,,,Art House and International|Comedy,,,,,,,,,,NR,Giuseppe Bertolucci,Roberto Benigni|Giuseppe Bertolucci,"Jan 1, 1977"
1282,,,Mystery and Suspense,,,,Vanguard Cinema,,,,,,NR,Justin Price, Christina Trevino,"Sep 10, 2010"
1283,,,Action and Adventure|Art House and International,,,,MVD Entertainment Group,,,,,,PG,Lucio Fulci,,
1284,,,Action and Adventure,,,,,,,,,,R,Bruce Malmuth,David Shaber|Paul Sylbert,"Apr 4, 1981"
1285,,,Art House and International|Comedy|Drama,,,,,,,,,,NR,Werner Herzog,Werner Herzog,"Jan 12, 1977"
1286,,,Classics|Drama,,,,,,,,,,R,Bryan Forbes,Bryan Forbes,"Sep 11, 1968"
1287,,,Action and Adventure|Horror|Science Fiction and Fantasy,,,,,,,,,,R,Tobe Hooper,,"Jun 21, 1985"
1288,,,Action and Adventure|Science Fiction and Fantasy,,,,20th Century Fox,,,,"154,485,963",,PG-13,Tim Story,Mark Frost|Michael France|Carl Johansen,"Jul 8, 2005"
1289,,,Drama|Romance,,,,,,,,,,PG-13,Anthony Page,Leonard Gross,
1290,,,Comedy|Drama|Mystery and Suspense,,,,,,,,,,R,Alan Rudolph,Claude Kerven|William Reilly,"Apr 19, 1991"
1291,,,Action and Adventure,,,,,,,,,,NR,William Beaudine,,"Jul 4, 1941"
1292,,,Drama,,,,,,,,,,R,Jack Nicholson,Jeremy Larner|Jack Nicholson,"Jun 13, 1971"
1293,,,Action and Adventure|Classics|Comedy|Drama,,,,,,,,,,NR,Ralph Nelson,Frank Tarloff|Peter Stone,"Dec 10, 1964"
1294,,,Comedy|Drama|Science Fiction and Fantasy|Romance,,,,,,,,,,PG,Stewart Raffill,,
1295,,,Drama|Mystery and Suspense,,,,,,,,,,R,David Mamet,David Mamet,"Nov 4, 1994"
1296,,,Action and Adventure|Animation|Science Fiction and Fantasy,,,,Warner Bros. Pictures,,,,"54,132,596",,PG,Kevin Munroe,Kevin Munroe,"Mar 23, 2007"
1297,,,Action and Adventure|Kids and Family|Science Fiction and Fantasy,,,,20th Century Fox,,,,"24,967,943",,PG,John Schultz,,"Jul 31, 2009"
1298,,,Drama,,,,,,,,,,NR,Alexander Kluge,,
1299,,,Action and Adventure|Horror,,,,Sony Pictures,,,,"46,982,632",,R,Christophe Gans,Roger Avary,"Apr 21, 2006"
1300,,,Drama|Horror|Mystery and Suspense,,,,,,,,,,R,Ken Wiederhorn,,"Mar 27, 1981"
1301,,,Comedy|Romance,,,,Sony Pictures Classics,,,,"55,400,000",,PG-13,Woody Allen,Woody Allen,"Jun 10, 2011"
1302,,,Art House and International|Comedy|Drama,,,,,,,,,,NR,Robert Hartford-Davis,Michael Bentine|Robert Hartford-Davis,
1303,,,Comedy|Drama,,,,,,,,,,R,Martha Coolidge,Calder Willingham,"Sep 10, 1991"
1304,,,Action and Adventure|Comedy,,,,,,,,,,PG,Robert Young,Jack Rosenthal,"May 28, 1999"
1305,,,Horror,,,,,,,,,,R,Danny Cannon,Stephen Gaghan|Trey Callaway,"Nov 13, 1998"
1306,,,Drama,,,,Film Foundry Releasing,,,,"2,536,460",,PG,Rowdy Herrington,Rowdy Herrington|Bill Pryor|Tony DePaul,"Apr 30, 2004"
1307,,,Mystery and Suspense|Romance,,,,,,,,,,R,Clint Eastwood,Jo Heims|Dean Riesner,"Jan 1, 1971"
1308,,,Comedy|Drama,,,,Paramount Pictures,,,,"39,697,363",,PG-13,Brian Robbins,John Gatins,"Sep 14, 2001"
1309,,,Documentary|Musical and Performing Arts|Special Interest,,,,Magnolia Pictures,,,,"2,367",,PG-13,Leon Gast,,"Jul 30, 2010"
1310,,,Action and Adventure,,,,,,,,,,PG-13,,,"Jan 17, 1986"
1311,,,Comedy|Drama|Mystery and Suspense,,,,,,,,,,R,,Ron Peer|Joel Cohen|Alec Sokolow,"Apr 16, 1998"
1312,,,Drama|Kids and Family,,,,,,,,,,NR,Torun Lian,Torun Lian,
1313,,,Art House and International|Drama|Romance,,,,,,,,,,NR,Jean-Jacques Beineix,Jean-Jacques Beineix|Philippe Djian,"Apr 9, 1986"
1314,,,Art House and International|Drama,,,,,,,,,,NR,,,
1315,,,Action and Adventure|Western|Romance,,,,,,,,,,NR,Jacques Tourneur,Ernest Pascal,"Jul 17, 1946"
1316,,,Art House and International|Drama,,,,,,,,,,R,,,
1317,,,Art House and International|Documentary|Drama|Special Interest,,,,,,,,"140,901",,R,,,"Oct 8, 2003"
1318,,,Art House and International|Cult Movies|Drama,,,,,,,,,,R,Tinto Brass,Tinto Brass|Ennio De Concini|Maria Pia Fusco,"Dec 31, 1976"
1319,,,Comedy|Drama,,,,,,,,,,R,Jeremy Podeswa,Jeremy Podeswa,"Jul 14, 2000"
1320,,,Action and Adventure|Animation|Comedy|Science Fiction and Fantasy,,,,Walt Disney Pictures,,,,"21,379,315",,PG,Simon Wells,Simon Wells|Wendy Wells,"Mar 11, 2011"
1321,,,Art House and International|Drama,,,,,,,,"292,923",,NR,Jayro Bustamante,Jayro Bustamante,"Aug 19, 2016"
1322,,,Comedy|Drama,,,,,,,,,,NR,William Slater,,
1323,,,Comedy|Drama,,,,IFC Films,,,,"480,926",,NR,Nanni Moretti,Nanni Moretti|Federica Pontremoli|Francesco Piccolo,"Apr 6, 2012"
1324,,,Drama,,,,,,,,,,PG,Steven Spielberg,Tom Stoppard|Menno Meyjes,"Dec 9, 1987"
1325,,,Animation|Comedy|Kids and Family,,,,Paramount Pictures,,,,"126,597,121",,PG,,Spike Feresten|Jerry Seinfeld|Barry Marder|Andy Robin|Chuck Martin|Tom Papa,"Nov 2, 2007"
1326,,,Comedy,,,,,,,,,,R,Tony Bill,Mitch Markowitz,"Apr 11, 1990"
1327,,,Action and Adventure|Art House and International,,,,Eros Entertainment,,,,"1,231,550",,NR,Rohit Shetty,,
1328,,,Comedy|Kids and Family,,,,20th Century Fox,,,,"82,468,131",,PG,Adam Shankman,Sam Harper,"Dec 21, 2005"
1329,,,Action and Adventure,,,,,,,,,,NR,Richard Stroud,,
1330,,,Drama|Horror|Mystery and Suspense,,,,,,,,,,R,Larry Cohen,Larry Cohen,"Nov 16, 1984"
1331,,,Animation|Drama|Kids and Family|Science Fiction and Fantasy,,,,,,,,,,G,Hayao Miyazaki,Hayao Miyazaki,"Jan 1, 1988"
1332,,,Comedy|Drama,,,,,,,,,,PG,,Miguel Tejada-Flores|Tim Metcalfe|Richard Martini,
1333,,,Action and Adventure|Science Fiction and Fantasy,,,,,,,,,,NR,Michael Shackleton,,
1334,,,Comedy|Drama|Romance,,,,,,,,,,PG-13,Martin Ritt,,"Dec 25, 1985"
1335,,,Comedy,,,,,,,,,,R,Dennis Klein,,
1336,,,Art House and International|Drama|Mystery and Suspense,,,,,,,,,,NR,Monica Stambrini|Monica Lisa Stambrini,Monica Stambrini|Anne Riitta Ciccone|Elena Stancanelli|Monica Lisa Stambrini,"Jul 23, 2002"
1337,,,Horror,,,,Revolver Entertainment,,,,,,NR,Lawrence Gough,,"Jun 21, 2009"
1338,,,Art House and International|Classics|Drama|Horror|Science Fiction and Fantasy,,,,,,,,,,R,Peter Sasdy,Anthony Hinds|John Elder,"Jun 7, 1970"
1339,,,Comedy,,,,Fox Searchlight Pictures,,,,"44,478,018",,PG,Jared Hess,Jared Hess|Jerusha Hess,"Jun 11, 2004"
1340,,,Comedy,,,,CBS Films,,,,"1,300,000",,R,Jordan Vogt-Roberts,Chris Galletta,"May 31, 2013"
1341,,,Art House and International|Drama|Musical and Performing Arts,,,,,,,,,,R,Arne Glimcher|Arnold Glimcher,Cynthia Cidre,"Feb 28, 1992"
1342,,,Drama|Horror|Mystery and Suspense,,,,,,,,,,R,Robert Rodriguez,Robert Krutzman|Quentin Tarantino,"Jan 19, 1996"
1343,,,Classics|Drama|Romance,,,,,,,,,,NR,Edmund Goulding,,"Jan 1, 1946"
1344,,,Art House and International|Classics|Drama|Romance,,,,,,,,,,NR,Norman Foster|Alfredo Gomez de la Vega,,
1345,,,Action and Adventure|Drama,,,,,,,,,,NR,Tim Burstall,Roger Marshall|Roger Marshall,"Feb 5, 1982"
1346,,,Action and Adventure|Western,,,,,,,,,,NR,Lesley Selander,Richard Alan Simmons|Martin Berkeley,
1347,,,Drama|Mystery and Suspense,,,,,,,,,,NR,Gordon Hessler,,
1348,,,Horror,,,,,,,,,,PG,Vernon Sewell,Mervyn Haisman|Henry Lincoln,
1349,,,Comedy|Romance,,,,Film Arcade,,,,,,R,Christian Ditter,Juliette Towhidi,"Feb 6, 2015"
1350,,,Drama|Kids and Family,,,,Echolight Studios,,,,"2,209,479",,PG,John Stephenson,Candace Lee|Eric Newman,"Nov 22, 2013"
1351,,,Documentary|Special Interest|Sports and Fitness,,,,,,,,,,G,,Jonathan Hock,"May 5, 2000"
1352,,,Horror,,,,,,,,,,R,Stephen Carpenter|Jeffrey Obrow,,"Apr 1, 1982"
1353,,,Drama,,,,,,,,,,NR,Ingmar Bergman,Ingmar Bergman,"Dec 26, 1957"
1354,,,Classics|Comedy|Drama|Kids and Family|Musical and Performing Arts,,,,,,,,,,G,Norman Jewison,Joseph Stein,"Nov 3, 1971"
1355,,,Action and Adventure|Documentary|Television,,,,,,,,,,NR,Jackie Chan|Xavier Lee,Bey Logan,
1356,,,Comedy|Drama,,,,Fox Searchlight Pictures,,,,"6,426,953",,R,Tamara Jenkins,Tamara Jenkins,"Nov 28, 2007"
1357,,,Action and Adventure|Drama|Mystery and Suspense|Television|Western,,,,,,,,,,PG,Tab Murphy,Tab Murphy,"Sep 8, 1995"
1358,,,Classics|Comedy,,,,,,,,,,PG-13,David Swift,Jim Fritzell|Everett Greenbaum|David Swift,"Jul 22, 1964"
1359,,,Drama,,,,,,,,,,R,Peter Bogdanovich,Anna Hamilton Phelan|Peter Bogdanovich,"Mar 8, 1985"
1360,,,Comedy,,,,,,,,,,NR,Gerald Thomas,John Antrobus|Norman Hudis,
1361,,,Action and Adventure|Drama|Mystery and Suspense|Romance,,,,,,,,,,R,Richard Lester,Charles Wood|Charles Wood,"Dec 21, 1979"
1362,,,Art House and International|Comedy|Drama|Romance,,,,,,,,"2,586,310",,R,Jenniphr Goodman,Duncan North|Greer Goodman|Jenniphr Goodman,"Aug 4, 2000"
1363,,,Drama|Romance,,,,,,,,,,NR,Ken Loach,Paul Laverty,"Jun 26, 1998"
1364,,,Action and Adventure|Mystery and Suspense,,,,20th Century Fox,,,,"21,254,983",,R,John Dahl,,"Oct 5, 2001"
1365,,,Classics|Drama|Mystery and Suspense,,,,,,,,,,NR,Phil Karlson,,"Sep 29, 1945"
1366,,,Classics|Comedy|Drama|Television,,,,,,,,,,R,Robert Aldrich,Lukas Heller,"Dec 12, 1968"
1367,,,Classics|Comedy|Romance,,,,,,,,,,PG-13,Billy Wilder,,"Dec 22, 1964"
1368,,,Comedy|Drama,,,,,,,,,,R,Denys Arcand,,"Jan 1, 1993"
1369,,,Action and Adventure|Art House and International|Comedy|Drama,,,,,,,,,,R,Stanley Long,Suzanne Mercer,
1370,,,Comedy|Science Fiction and Fantasy,,,,,,,,,,NR,Franco Amurri,,
1371,,,Comedy|Science Fiction and Fantasy,,,,,,,,,,NR,Peter Ustinov,,
1372,,,Comedy|Drama,,,,,,,,,,R,Evan Dunsky,Evan Dunsky,"Jan 1, 1997"
1373,,,Action and Adventure|Drama|Horror|Western,,,,Warner Bros. Pictures,,,,"10,500,000",,PG-13,Jimmy Hayward,Mark Neveldine|Brian Taylor,"Jun 18, 2010"
1374,,,Comedy|Drama,,,,,,,,,,PG-13,Lesli Linka Glatter,,"Oct 20, 1995"
1375,,,Drama,,,,,,,,,,R,Louis Malle,David Hare,
1376,,,Comedy|Kids and Family,,,,,,,,,,PG,Neal Israel,Dan Gordon,"Aug 20, 1993"
1377,,,Musical and Performing Arts|Special Interest,,,,,,,,,,NR,,Charles MacArthur|Harry Ruskin,"Apr 20, 1930"
1378,,,Action and Adventure|Art House and International|Drama|Kids and Family|Mystery and Suspense,,,,,,,,,,PG-13,John Leekley,John Leekley,"Aug 1, 2000"
1379,,,Art House and International|Drama|Mystery and Suspense,,,,,,,,,,NR,Mastan Burmawalla|Abbas Alibhai Burmawalla|Mastan Alibhai Burmawalla,Javed Siddiqui|Robin Bhatt|Akash Khurana,"Nov 12, 1993"
1380,,,Comedy|Drama|Romance,,,,Universal Pictures,,,,"32,000,000",,PG-13,Clare Kilner,Dana Fox,"Feb 4, 2005"
1381,,,Action and Adventure|Animation|Comedy,,,,Walt Disney Pictures,,,,"114,053,579",,PG,,,"Nov 21, 2008"
1382,,,Art House and International|Documentary|Special Interest,,,,,,,,,,R,Nick Broomfield,,"Oct 9, 1993"
1383,,,Art House and International|Drama|Romance,,,,Westchester Films,,,,,,G,Gillian Armstrong,Eleanor Witcombe,"Aug 17, 1979"
1384,,,Comedy,,,,,,,,"104,880,310",,PG-13,Trish Sie,Mike White|Kay Cannon,"Dec 22, 2017"
1385,,,Action and Adventure|Art House and International,,,,,,,,,,R,Shigehiro Ozawa,,"Nov 1, 1974"
1386,,,Action and Adventure|Comedy|Drama,,,,Sony Pictures,,,,"35,764,982",,PG-13,Dennis Dugan,David Ronn|Jay Scherick,"Jan 17, 2003"
1387,,,Comedy|Drama,,,,Fox Searchlight Pictures,,,,"17,364,602",,PG-13,,,"Sep 23, 2005"
1388,,,Action and Adventure|Art House and International,,,,,,,,,,NR,,,
1389,,,Comedy|Drama,,,,,,,,,,PG,Woody Allen,Woody Allen,"Jan 30, 1987"
1390,,,Mystery and Suspense,,,,,,,,,,PG-13,John Curran,Taylor Allen|Andrew Logan,"Apr 6, 2018"
1391,,,Classics|Western|Romance,,,,,,,,,,NR,,Paul Fix,"Sep 29, 1944"
1392,,,Comedy|Drama|Science Fiction and Fantasy,,,,New Line Cinema,,,,,,PG-13,Gary Ross,Gary Ross,"Oct 23, 1998"
1393,,,Drama|Mystery and Suspense,,,,Lionsgate/Roadside Attractions,,,,"14,037,964",,R,Anton Corbijn,Andrew Bovell,"Jul 25, 2014"
1394,,,Drama|Romance,,,,,,,,,,R,David Lean,Robert Bolt,"Nov 9, 1970"
1395,,,Drama|Mystery and Suspense,,,,,,,,,,NR,,Warren Douglas,
1396,,,Action and Adventure|Mystery and Suspense,,,,Columbia Pictures,,,,,,R,Antoine Fuqua,Richard Wenk,"Jul 20, 2018"
1397,,,Documentary|Special Interest,,,,,,,,,,NR,,,
1398,,,Action and Adventure|Drama,,,,,,,,,,R,Steve Carver,Norman Wexler,"Jul 30, 1976"
1399,,,Animation|Anime and Manga|Art House and International|Horror|Science Fiction and Fantasy,,,,,,,,,,NR,Toyoo Ashida|Carl Macek,,
1400,,,Drama|Romance,,,,Sony Pictures/Columbia,,,,"26,800,000",,PG-13,Justin Chadwick,Peter Morgan,"Feb 29, 2008"
1401,,,Art House and International|Comedy|Romance,,,,,,,,,,NR,Hark Tsui,,
1402,,,Action and Adventure|Comedy|Science Fiction and Fantasy,,,,Columbia Pictures,,,,,,PG,Ivan Reitman,Harold Ramis|Dan Aykroyd|Peter Torokvei,"Jun 8, 1984"
1403,,,Comedy|Drama,,,,,,,,,,R,Forest Whitaker,Terry McMillan|Ronald Bass,"Dec 22, 1995"
1404,,,Documentary|Special Interest,,,,Paramount Vantage,,,,"598,103",,G,Adam Ravetch|Sarah Robertson,Linda Woolverton|Mose Richards|Kristin Gore,"Aug 17, 2007"
1405,,,Comedy|Drama|Romance,,,,,,,,,,PG,Lawrence Kasdan,Anne Tyler|Frank Galati|Lawrence Kasdan,"Dec 23, 1988"
1406,,,Classics|Drama|Mystery and Suspense,,,,,,,,,,NR,Vincent Sherman,,"Feb 22, 1947"
1407,,,Drama|Mystery and Suspense|Romance,,,,,,,,,,R,,Bernard MacLaverty,
1408,,,Action and Adventure|Science Fiction and Fantasy,,,,,,,,,,PG,,Lawrence Konner|Mark Rosenthal,"Jul 24, 1987"
1409,,,Drama,,,,,,,,,,R,Richard Loncraine,Desmond Lowden|Richard Loncraine|Michael Wearing,
1410,,,Drama,,,,,,,,,,R,John Singleton,John Singleton,"Jul 23, 1993"
1411,,,Documentary|Musical and Performing Arts|Special Interest,,,,,,,,,,R,Kwame Amoaku,,"Dec 31, 2003"
1412,,,Comedy|Special Interest,,,,,,,,,,PG-13,Peter Segal,Bonnie Turner,"Mar 31, 1995"
1413,,,Drama|Mystery and Suspense|Science Fiction and Fantasy,,,,,,,,,,PG,Chuck Bail,,"Jul 1, 1986"
1414,,,Comedy|Drama,,,,,,,,,,R,Phil Alden Robinson,Daniel Taplitz,"May 23, 2014"
1415,,,Classics|Drama|Mystery and Suspense,,,,,,,,,,NR,Anatole Litvak,Paul Dehn|Joseph Kessel,"Feb 2, 1967"
1416,,,Action and Adventure|Mystery and Suspense|Romance,,,,Columbia Pictures,,,,"67,631,157",,PG-13,Florian Henckel von Donnersmarck,Florian Henckel von Donnersmarck|Christopher McQuarrie|Julian Fellowes,"Dec 10, 2010"
1417,,,Drama|Mystery and Suspense,,,,WB,,,,"88,800,000",,R,Clint Eastwood,Brian Helgeland,"Oct 8, 2003"
1418,,,Action and Adventure|Comedy|Drama|Mystery and Suspense,,,,,,,,,,R,Joseph Ruben,David Loughery|Doug Richardson,"Nov 22, 1995"
1419,,,Classics|Musical and Performing Arts,,,,,,,,,,NR,John Berry,Leslie Bush-Fekete,
1420,,,Classics|Drama|Western,,,,,,,,,,PG,Mark Rydell,,"Jan 13, 1972"
1421,,,Art House and International|Drama,,,,,,,,,,PG,Hsiao-hsien Hou,,"Jan 1, 1986"
1422,,,Action and Adventure|Drama|Western,,,,,,,,,,NR,William Wyler,Jo Swerling|Niven Busch,"Jan 1, 1940"
1423,,,Drama,,,,,,,,,,PG,,Bob Bonney,
1424,,,Comedy|Kids and Family|Science Fiction and Fantasy,,,,,,,,,,PG,Michael Rubbo,Michael Rubbo,
1425,,,Action and Adventure,,,,,,,,,,R,Raymond Martino,Raymond Martino,
1426,,,Drama,,,,Paramount Pictures,,,,,,R,Francis Ford Coppola,Francis Ford Coppola|Mario Puzo,"Mar 24, 1972"
1427,,,Art House and International|Drama|Mystery and Suspense,,,,Monterey Media,,,,"22,099",,R,Guy Maddin,Guy Maddin|George Toles,"Apr 6, 2012"
1428,,,Classics|Comedy|Musical and Performing Arts,,,,,,,,,,NR,George Sidney,Dorothy Kingsley|Bella Spewack|Sam Spewack,"Nov 26, 1953"
1429,,,Horror|Mystery and Suspense|Science Fiction and Fantasy,,,,New Line Cinema,,,,"12,610,731",,R,James Isaac,Todd Farmer,"Apr 26, 2002"
1430,,,Animation|Documentary|Drama,,,,,,,,,,R,Brett Morgen,Brett Morgen,"Feb 27, 2008"
1431,,,Drama|Kids and Family,,,,,,,,"8,874,389",,PG,Mira Nair,William Wheeler,
1432,,,Comedy|Romance,,,,,,,,,,R,Roderick Taylor,,"Jun 1, 1990"
1433,,,Art House and International|Drama|Romance,,,,,,,,,,NR,Karim Traidia,,
1434,,,Drama,,,,Independent Films,,,,,,NR,Tze Chun,Tze Chun,"Mar 12, 2010"
1435,,,Horror,,,,,,,,,,R,Mike Mendez,,"Jan 20, 2000"
1436,,,Special Interest,,,,,,,,,,NR,Andreas Morell,,
1437,,,Comedy|Drama|Mystery and Suspense,,,,,,,,,,R,John Herzfeld,John Herzfeld,"Sep 27, 1996"
1438,,,Drama|Mystery and Suspense|Science Fiction and Fantasy,,,,,,,,,,R,Abel Ferrara,Abel Ferrara|Christ Zois,"Oct 1, 1999"
1439,,,Classics|Drama|Mystery and Suspense,,,,,,,,,,NR,Douglas Sirk,Helen Deutsch|Samuel Fuller,"Jan 1, 1949"
1440,,,Drama,,,,,,,,,,NR,,,
1441,,,Classics|Drama|Romance,,,,,,,,,,NR,John Cromwell,Richard Sherman,
1442,,,Comedy,,,,Sony Pictures Classics,,,,"529,426",,PG-13,Dave McCary,Kevin Costello,"Jul 28, 2017"
1443,,,Drama|Mystery and Suspense,,,,,,,,,,R,,,
1444,,,Documentary|Musical and Performing Arts,,,,,,,,,,NR,,,
1445,,,Comedy|Drama|Mystery and Suspense,,,,Warner Bros.,,,,"2,664,765",,PG-13,,,"Mar 14, 2014"
1446,,,Drama|Musical and Performing Arts,,,,,,,,,,NR,Joseph Pevney,Don McGuire,"Apr 1, 1952"
